player_name,player_name_clean,draft_year,position,position_group,school,draft_team,draft_round,draft_pick,hof,category,side,age,to,allpro,probowls,seasons_started,w_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,AV_year1,AV_year2,AV_year3,AV_year4,AV_4yr_sum,AV_4yr_avg,AV_4yr_avg_percentile,car_av_filled
Kenny Peterson,kenny peterson,2003,DT,DL,ohio st.,gnb,3,79,False,DL,D,24.0,2009.0,0,0,1,11.0,4.0,76.0,0,0,0,0,0,0,0,0,0,0,0,82,0,8.0,1,1,2,0,4,1.0,0.332876712,12
Kevin Curtis,kevin curtis,2003,WR,WR,utah st.,stl,3,74,False,WR,O,25.0,2010.0,0,0,3,25.0,13.0,81.0,0,0,0,0,0,9,39,1,253,3297,20,0,0,0.0,0,3,6,5,14,3.5,0.717504333,27
Kevin Garrett,kevin garrett,2003,DB,DB,smu,stl,5,172,False,DB,D,23.0,2006.0,0,0,0,2.0,2.0,24.0,0,0,0,0,0,0,0,0,0,0,0,20,0,0.0,1,1,0,0,2,0.5,0.243169399,2
Kevin Walter,kevin walter,2003,WR,WR,east. michigan,nyg,7,255,False,WR,O,22.0,2012.0,0,0,6,37.0,,152.0,0,0,0,0,0,13,82,0,356,4379,25,34,0,0.0,0,1,2,2,5,1.25,0.505199307,42
Kevin Williams,kevin williams,2003,DT,DL,oklahoma st.,min,1,9,False,DL,D,23.0,2015.0,5,6,12,102.0,98.0,203.0,0,0,0,0,0,0,0,0,0,0,0,370,5,63.0,7,12,6,18,43,10.75,0.990410959,134
Keyon Whiteside,keyon whiteside,2003,LB,LB,tennessee,ind,5,162,False,LB,D,23.0,2004.0,0,0,0,0.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0.0,0.061099796,0
Khalid Abdullah,khalid abdullah,2003,LB,LB,mars hill,cin,5,136,False,LB,D,24.0,2003.0,0,0,0,1.0,1.0,16.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,1,0,0,0,1,0.25,0.15885947,1
Kindal Moorehead,kindal moorehead,2003,DT,DL,alabama,car,5,145,False,DL,D,24.0,2008.0,0,0,1,14.0,12.0,89.0,0,0,0,0,0,0,0,0,0,0,0,93,1,10.5,1,6,3,1,11,2.75,0.630136986,15
Kliff Kingsbury,kliff kingsbury,2003,QB,QB,texas tech,nwe,6,201,False,QB,O,24.0,2005.0,0,0,0,0.0,,1.0,1,2,17,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.161290323,0
Kwame Harris,kwame harris,2003,OT,OL,stanford,sfo,1,26,False,OL,O,21.0,2008.0,0,0,3,22.0,19.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,5,7,19,4.75,0.665178571,24
Kyle Boller,kyle boller,2003,QB,QB,california,bal,1,19,False,QB,O,22.0,2011.0,0,0,4,16.0,17.0,67.0,861,1519,8931,48,54,176,572,2,0,0,0,0,0,0.0,3,6,3,2,14,3.5,0.725806452,17
L.J. Smith,lj smith,2003,TE,TE,rutgers,phi,2,61,False,TE,O,23.0,2009.0,0,0,4,21.0,21.0,98.0,0,0,0,0,0,0,0,0,233,2556,18,9,0,0.0,4,4,5,5,18,4.5,0.8866171,23
LaBrandon Toefield,labrandon toefield,2003,RB,RB,lsu,jax,4,132,False,RB,O,22.0,2007.0,0,0,0,5.0,5.0,45.0,1,2,32,0,0,163,572,7,46,277,2,5,0,0.0,2,2,1,0,5,1.25,0.427419355,5
LaTarence Dunbar,latarence dunbar,2003,WR,WR,tcu,atl,6,196,False,WR,O,23.0,2003.0,0,0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Lance Briggs,lance briggs,2003,LB,LB,arizona,chi,3,68,False,LB,D,22.0,2014.0,1,7,12,98.0,98.0,173.0,0,0,0,0,0,0,0,0,0,0,0,944,16,15.0,6,10,19,16,51,12.75,0.987780041,123
Langston Moore,langston moore,2003,DT,DL,south carolina,cin,6,174,False,DL,D,22.0,2008.0,0,0,0,7.0,4.0,51.0,0,0,0,0,0,0,0,0,0,0,0,68,0,5.0,0,4,1,0,5,1.25,0.394520548,7
Larry Johnson,larry johnson,2003,RB,RB,penn st.,kan,1,27,False,RB,O,23.0,2011.0,1,2,4,51.0,50.0,85.0,1,3,4,1,0,1427,6223,55,154,1373,6,1,0,0.0,1,7,16,18,42,10.5,0.958333333,56
Lauvale Sape,lauvale sape,2003,DT,DL,utah,buf,6,187,False,DL,D,23.0,2005.0,0,0,0,1.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0,0,1,0,1,0.25,0.15890411,1
Lee Suggs,lee suggs,2003,RB,RB,virginia tech,cle,4,115,False,RB,O,23.0,2006.0,0,0,0,8.0,8.0,29.0,0,0,0,0,0,269,1074,4,28,217,1,6,0,0.0,2,6,0,0,8,2.0,0.533602151,8
Makoa Freitas,makoa freitas,2003,OT,OL,arizona,ind,6,208,False,OL,O,23.0,2004.0,0,0,0,7.0,7.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,0,0,7,1.75,0.392857143,7
Malaefou MacKenzie,malaefou mackenzie,2003,FB,RB,usc,jax,7,218,False,RB,O,24.0,2003.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.234042553,0
Marcus Trufant,marcus trufant,2003,DB,DB,washington st.,sea,1,11,False,DB,D,22.0,2012.0,0,1,8,49.0,49.0,136.0,0,0,0,0,0,0,0,0,0,0,0,565,21,2.0,7,7,7,6,27,6.75,0.948770492,59
Mario Haggan,mario haggan,2003,LB,LB,mississippi st.,buf,7,228,False,LB,D,23.0,2012.0,0,0,2,21.0,4.0,132.0,0,0,0,0,0,0,0,0,0,0,0,232,1,9.0,0,2,1,1,4,1.0,0.363543788,23
Matt Walters,matt walters,2003,DE,DL,miami (fl),nyj,5,150,False,DL,D,24.0,2003.0,0,0,0,1.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,0,1,0.25,0.183622829,1
Matt Wilhelm,matt wilhelm,2003,LB,LB,ohio st.,sdg,4,112,False,LB,D,22.0,2010.0,0,0,1,18.0,15.0,89.0,0,0,0,0,0,0,0,0,0,0,0,187,6,2.0,0,1,2,1,4,1.0,0.363543788,19
Melvin Williams,melvin williams,2003,DE,DL,kansas st.,nor,5,155,False,DL,D,24.0,2004.0,0,0,0,2.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,2,0,0,0,2,0.5,0.267990074,2
Michael Haynes,michael haynes,2003,DE,DL,penn st.,chi,1,14,False,DL,D,22.0,2005.0,0,0,0,8.0,8.0,43.0,0,0,0,0,0,0,0,0,0,0,0,62,1,5.5,2,5,1,0,8,2.0,0.527295285,8
Michael Lehan,michael lehan,2003,DB,DB,minnesota,cle,5,152,False,DB,D,23.0,2008.0,0,0,1,9.0,4.0,67.0,0,0,0,0,0,0,0,0,0,0,0,118,1,1.0,2,1,1,1,5,1.25,0.433743169,10
Mike Doss,mike doss,2003,DB,DB,ohio st.,ind,2,58,False,DB,D,22.0,2008.0,0,0,3,17.0,16.0,57.0,0,0,0,0,0,0,0,0,0,0,0,211,7,1.0,6,3,6,2,17,4.25,0.789617486,18
Mike Nattiel,mike nattiel,2003,LB,LB,florida,min,6,190,False,LB,D,22.0,2004.0,0,0,0,3.0,3.0,32.0,0,0,0,0,0,0,0,0,0,0,0,44,1,0.0,2,1,0,0,3,0.75,0.311608961,3
Mike Scifres,mike scifres,2003,P,ST,western illinois,sdg,5,149,False,P,S,22.0,2015.0,0,0,0,23.0,23.0,195.0,1,3,28,0,1,1,-7,0,0,0,0,10,0,0.0,0,3,3,2,8,2.0,0.642857143,30
Mike Seidman,mike seidman,2003,TE,TE,ucla,car,3,76,False,TE,O,22.0,2006.0,0,0,0,1.0,1.0,43.0,0,0,0,0,0,0,0,0,18,158,2,1,0,0.0,0,1,0,0,1,0.25,0.323420074,1
Montique Sharpe,montique sharpe,2003,DT,DL,wake forest,kan,7,230,False,DL,D,23.0,2003.0,0,0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.0,0,0,0,0,0,0.0,0.061643836,0
Montrae Holland,montrae holland,2003,OG,OL,florida st.,nor,4,102,False,OL,O,23.0,2011.0,0,0,4,30.0,13.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,6,4,1,15,3.75,0.6375,33
Musa Smith,musa smith,2003,RB,RB,georgia,bal,3,77,False,RB,O,21.0,2007.0,0,0,0,6.0,6.0,49.0,0,0,0,0,0,132,496,4,54,363,0,23,0,0.0,0,1,0,2,3,0.75,0.333333333,6
Nate Burleson,nate burleson,2003,WR,WR,nevada,min,3,71,False,WR,O,22.0,2013.0,0,0,9,45.0,17.0,135.0,0,0,0,0,0,40,257,0,457,5630,39,4,0,0.0,5,11,3,3,22,5.5,0.845753899,54
Nick Barnett,nick barnett,2003,LB,LB,oregon st.,gnb,1,29,False,LB,D,22.0,2013.0,0,0,9,60.0,50.0,153.0,0,0,0,0,0,0,0,0,0,0,0,732,12,20.5,9,7,9,7,32,8.0,0.936863544,72
Nick Eason,nick eason,2003,DT,DL,clemson,den,4,114,False,DL,D,23.0,2012.0,0,0,0,16.0,,117.0,0,0,0,0,0,0,0,0,0,0,0,87,0,7.0,0,0,1,2,3,0.75,0.271232877,19
Nnamdi Asomugha,nnamdi asomugha,2003,DB,DB,california,oak,1,31,False,DB,D,22.0,2013.0,2,3,8,64.0,56.0,157.0,0,0,0,0,0,0,0,0,0,0,0,356,15,2.0,1,2,4,12,19,4.75,0.842213115,75
Norman LeJeune,norman lejeune,2003,DB,DB,lsu,phi,7,244,False,DB,D,23.0,2006.0,0,0,0,0.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0.0,0.05942623,0
Onterrio Smith,onterrio smith,2003,RB,RB,oregon,min,4,105,False,RB,O,22.0,2004.0,0,0,0,14.0,14.0,26.0,0,0,0,0,0,231,1123,7,51,523,2,1,0,0.0,6,8,0,0,14,3.5,0.689516129,14
Osi Umenyiora,osi umenyiora,2003,DE,DL,troy,nyg,2,56,False,DL,D,21.0,2014.0,1,2,6,63.0,57.0,161.0,0,0,0,0,0,0,0,0,0,0,0,316,1,85.0,2,6,17,5,30,7.5,0.941687345,74
Ovie Mughelli,ovie mughelli,2003,FB,RB,wake forest,bal,4,134,False,RB,O,23.0,2011.0,0,1,5,6.0,2.0,107.0,0,0,0,0,0,42,120,1,62,490,6,45,0,0.0,0,0,0,2,2,0.5,0.755319149,6
Pisa Tinoisamoa,pisa tinoisamoa,2003,LB,LB,hawaii,stl,2,43,False,LB,D,22.0,2010.0,0,0,7,35.0,30.0,98.0,0,0,0,0,0,0,0,0,0,0,0,400,7,11.0,8,6,6,4,24,6.0,0.847250509,40
Quentin Griffin,quentin griffin,2003,RB,RB,oklahoma,den,4,108,False,RB,O,22.0,2004.0,0,0,0,6.0,6.0,16.0,0,0,0,0,0,179,656,2,18,129,1,0,0,0.0,3,3,0,0,6,1.5,0.467741935,6
Rashad Moore,rashad moore,2003,DT,DL,tennessee,sea,6,183,False,DL,D,24.0,2007.0,0,0,1,11.0,10.0,44.0,0,0,0,0,0,0,0,0,0,0,0,65,0,3.0,4,6,0,1,11,2.75,0.630136986,11
Rashean Mathis,rashean mathis,2003,DB,DB,bethune-cookman,jax,2,39,False,DB,D,23.0,2015.0,1,1,11,64.0,56.0,175.0,0,0,0,0,0,0,0,0,0,0,0,575,32,1.0,7,8,8,18,41,10.25,0.992486339,81
Reggie Wells,reggie wells,2003,OG,OL,clarion,ari,6,177,False,OL,O,22.0,2012.0,0,0,6,40.0,39.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,6,4,8,19,4.75,0.7375,46
Rex Grossman,rex grossman,2003,QB,QB,florida,chi,1,22,False,QB,O,23.0,2011.0,0,0,3,23.0,16.0,54.0,863,1562,10232,56,60,81,106,4,1,-4,0,0,0,0.0,1,1,1,10,13,3.25,0.709677419,25
Richard Angulo,richard angulo,2003,TE,TE,western new mexico,stl,7,254,False,TE,O,23.0,2008.0,0,0,0,2.0,0.0,27.0,0,0,0,0,0,0,0,0,17,155,1,0,0,0.0,0,0,0,0,0,0.0,0.141263941,2
Ricky Manning,ricky manning,2003,DB,DB,ucla,car,3,82,False,DB,D,22.0,2008.0,0,0,1,22.0,14.0,84.0,0,0,0,0,0,0,0,0,0,0,0,223,14,4.0,5,6,4,5,20,5.0,0.862021858,24
Rien Long,rien long,2003,DT,DL,washington st.,ten,4,126,False,DL,D,22.0,2005.0,0,0,0,5.0,5.0,39.0,0,0,0,0,0,0,0,0,0,0,0,49,0,9.5,1,2,2,0,5,1.25,0.394520548,5
Robert Mathis,robert mathis,2003,DE,DL,alabama aandm,ind,5,138,False,DL,D,22.0,2016.0,1,5,9,67.0,67.0,192.0,0,0,0,0,0,0,0,0,0,0,0,408,1,123.0,2,3,3,7,15,3.75,0.713399504,86
Roderick Babers,roderick babers,2003,DB,DB,texas,nyg,4,123,False,DB,D,22.0,2004.0,0,0,0,0.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0,0,0,0,0,0.0,0.05942623,0
Ryan Pontbriand,ryan pontbriand,2003,C,OL,rice,cle,5,142,False,OL,O,23.0,2011.0,0,2,0,18.0,18.0,134.0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.0,2,2,1,2,7,1.75,0.359813084,21
Sam Aiken,sam aiken,2003,WR,WR,north carolina,buf,4,127,False,WR,O,22.0,2010.0,0,0,0,7.0,3.0,95.0,0,0,0,0,0,0,0,0,48,684,2,38,0,0.0,0,2,1,0,3,0.75,0.416811092,7
Sam Williams,sam williams,2003,DE,DL,fresno st.,oak,3,83,False,DL,D,23.0,2010.0,0,0,1,13.0,13.0,84.0,0,0,0,0,0,0,0,0,0,0,0,104,1,1.0,0,2,0,5,7,1.75,0.507444169,14
Sammy Davis,sammy davis,2003,DB,DB,texas aandm,sdg,1,30,False,DB,D,23.0,2007.0,0,0,2,12.0,11.0,71.0,0,0,0,0,0,0,0,0,0,0,0,147,3,1.0,5,4,2,1,12,3.0,0.68510929,13
Scott Kooistra,scott kooistra,2003,OT,OL,north carolina st.,cin,7,215,False,OL,O,22.0,2009.0,0,0,0,6.0,6.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2,1,5,1.25,0.345238095,6
Scott Shanle,scott shanle,2003,LB,LB,nebraska,stl,7,251,False,LB,D,23.0,2012.0,0,0,7,41.0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,416,3,9.0,0,2,5,8,15,3.75,0.695519348,49
Scott Tercero,scott tercero,2003,OG,OL,california,stl,6,184,False,OL,O,21.0,2004.0,0,0,0,2.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,2,0.5,0.260416667,2
Sean Mahan,sean mahan,2003,OG,OL,notre dame,tam,5,168,False,OL,O,23.0,2009.0,0,0,3,24.0,16.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,7,4,16,4.0,0.658333333,26
Seneca Wallace,seneca wallace,2003,QB,QB,iowa st.,sea,4,110,False,QB,O,23.0,2013.0,0,0,1,14.0,11.0,64.0,468,788,4947,31,19,68,293,1,6,106,0,0,0,0.0,0,0,1,3,4,1.0,0.543778802,16
Seth Wand,seth wand,2003,OT,OL,nw missouri st.,hou,3,75,False,OL,O,24.0,2008.0,0,0,1,10.0,10.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,7,1,0,10,2.5,0.501488095,10
Shane Walton,shane walton,2003,DB,DB,notre dame,stl,5,170,False,DB,D,23.0,2003.0,0,0,0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0.0,0.05942623,0
Shaun McDonald,shaun mcdonald,2003,WR,WR,arizona st.,stl,4,106,False,WR,O,22.0,2009.0,0,0,1,19.0,8.0,88.0,0,0,0,0,0,11,16,0,220,2490,11,2,0,0.0,1,3,4,1,9,2.25,0.628249567,20
Shurron Pierson,shurron pierson,2003,DE,DL,south florida,oak,4,129,False,DL,D,21.0,2004.0,0,0,0,0.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0,0,0,0,0,0.0,0.066997519,0
Siddeeq Shabazz,siddeeq shabazz,2003,DB,DB,new mexico st.,oak,7,246,False,DB,D,22.0,2005.0,0,0,0,2.0,0.0,28.0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.0,1,1,0,0,2,0.5,0.243169399,2
Solomon Bates,solomon bates,2003,LB,LB,arizona st.,sea,4,135,False,LB,D,21.0,2004.0,0,0,0,2.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0,0,25,0,0.0,0,2,0,0,2,0.5,0.240325866,2
Spencer Nead,spencer nead,2003,FB,RB,byu,nwe,7,234,False,RB,O,25.0,2003.0,0,0,0,0.0,,10.0,0,0,0,0,0,0,0,0,1,6,0,7,0,0.0,0,0,0,0,0,0.0,0.234042553,0
Steve Josue,steve josue,2003,LB,LB,carson-newman,gnb,7,257,False,LB,D,23.0,2004.0,0,0,0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.061099796,0
Steve Sciullo,steve sciullo,2003,OG,OL,marshall,ind,4,122,False,OL,O,23.0,2004.0,0,0,1,13.0,9.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,4,0,0,13,3.25,0.597916667,13
Taco Wallace,taco wallace,2003,WR,WR,kansas st.,sea,7,224,False,WR,O,22.0,2005.0,0,0,0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Talman Gardner,talman gardner,2003,WR,WR,florida st.,nor,7,231,False,WR,O,23.0,2004.0,0,0,0,0.0,0.0,21.0,0,0,0,0,0,0,0,0,4,52,0,11,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Taylor Jacobs,taylor jacobs,2003,WR,WR,florida,was,2,44,False,WR,O,22.0,2007.0,0,0,0,2.0,2.0,56.0,0,0,0,0,0,2,-14,0,37,384,2,9,0,0.0,0,1,1,0,2,0.5,0.363084922,2
Taylor Whitley,taylor whitley,2003,OG,OL,texas aandm,mia,3,87,False,OL,O,23.0,2005.0,0,0,1,4.0,4.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,0,4,1.0,0.322916667,4
Terence Newman,terence newman,2003,DB,DB,kansas st.,dal,1,5,False,DB,D,25.0,2017.0,0,2,15,70.0,52.0,221.0,0,0,0,0,0,1,4,0,0,0,0,749,42,2.0,8,6,9,7,30,7.5,0.965163934,98
Terrell Suggs,terrell suggs,2003,LB,LB,arizona st.,bal,1,10,False,LB,D,20.0,2019.0,1,7,15,110.0,107.0,244.0,0,0,0,0,0,0,0,0,0,0,0,630,7,139.0,4,12,10,13,39,9.75,0.965376782,154
Terrence Holt,terrence holt,2003,DB,DB,north carolina st.,det,5,137,False,DB,D,23.0,2008.0,0,0,3,18.0,13.0,71.0,0,0,0,0,0,0,0,0,0,0,0,189,8,0.5,3,1,4,6,14,3.5,0.724726776,19
Terrence Kiel,terrence kiel,2003,DB,DB,texas aandm,sdg,2,62,False,DB,D,22.0,2006.0,0,0,3,17.0,17.0,59.0,0,0,0,0,0,0,0,0,0,0,0,218,4,2.0,3,6,4,5,18,4.5,0.816256831,18
Terrence McGee,terrence mcgee,2003,DB,DB,northwestern st. (la),buf,4,111,False,DB,D,22.0,2012.0,0,1,7,49.0,49.0,122.0,0,0,0,0,0,0,0,0,0,0,0,441,17,3.0,2,15,12,6,35,8.75,0.984289617,55
Terry Pierce,terry pierce,2003,LB,LB,kansas st.,den,2,51,False,LB,D,22.0,2004.0,0,0,0,1.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0,1,0,0,1,0.25,0.15885947,1
Teyo Johnson,teyo johnson,2003,TE,TE,stanford,oak,2,63,False,TE,O,21.0,2005.0,0,0,0,2.0,2.0,30.0,0,0,0,0,0,0,0,0,26,288,3,6,0,0.0,1,1,0,0,2,0.5,0.431226766,2
Todd Johnson,todd johnson,2003,DB,DB,florida,chi,4,100,False,DB,D,24.0,2009.0,0,0,1,13.0,9.0,80.0,0,0,0,0,0,0,0,0,0,0,0,160,0,1.0,0,5,2,2,9,2.25,0.602459016,14
Todd Williams,todd williams,2003,OG,OL,florida st.,ten,7,225,False,OL,O,25.0,2005.0,0,0,0,0.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.085416667,0
Tony Gilbert,tony gilbert,2003,LB,LB,georgia,ari,6,210,False,LB,D,23.0,2009.0,0,0,0,6.0,,68.0,0,0,0,0,0,0,0,0,0,0,0,39,0,1.0,0,1,2,2,5,1.25,0.413441955,6
Tony Pashos,tony pashos,2003,OT,OL,illinois,bal,5,173,False,OL,O,23.0,2013.0,0,0,5,34.0,9.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,7,10,2.5,0.501488095,38
Torrie Cox,torrie cox,2003,DB,DB,pittsburgh,tam,6,205,False,DB,D,22.0,2009.0,0,0,0,5.0,5.0,56.0,0,0,0,0,0,0,0,0,0,0,0,75,1,0.0,0,1,1,2,4,1.0,0.369535519,5
Trent Smith,trent smith,2003,TE,TE,oklahoma,bal,7,223,False,TE,O,23.0,2005.0,0,0,0,0.0,,5.0,0,0,0,0,0,0,0,0,3,7,0,0,0,0.0,0,0,0,0,0,0.0,0.141263941,0
Tron LaFavor,tron lafavor,2003,DT,DL,florida,chi,5,171,False,DL,D,23.0,2003.0,0,0,0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0.0,0.061643836,0
Troy Polamalu,troy polamalu,2003,DB,DB,usc,pit,1,16,True,DB,D,22.0,2014.0,4,8,10,96.0,96.0,158.0,0,0,0,0,0,0,0,0,0,0,0,583,32,12.0,1,13,14,9,37,9.25,0.987704918,117
Tully Banta-Cain,tully bantacain,2003,LB,LB,california,nwe,7,239,False,LB,D,23.0,2010.0,0,0,2,22.0,15.0,113.0,0,0,0,0,0,0,0,0,0,0,0,176,1,27.5,1,2,1,4,8,2.0,0.530549898,24
Ty Warren,ty warren,2003,DE,DL,texas aandm,nwe,1,13,False,DL,D,22.0,2012.0,0,0,6,45.0,45.0,106.0,0,0,0,0,0,0,0,0,0,0,0,253,0,20.5,3,8,7,11,29,7.25,0.931761787,51
Tyler Brayton,tyler brayton,2003,DE,DL,colorado,oak,1,32,False,DL,D,23.0,2011.0,0,0,6,40.0,17.0,141.0,0,0,0,0,0,0,0,0,0,0,0,252,1,17.5,7,5,2,6,20,5.0,0.810173697,46
Tyrone Calico,tyrone calico,2003,WR,WR,middle tenn. st.,ten,2,60,False,WR,O,22.0,2005.0,0,0,0,5.0,5.0,27.0,0,0,0,0,0,1,5,0,42,501,4,0,0,0.0,3,0,2,0,5,1.25,0.505199307,5
Victor Hobson,victor hobson,2003,LB,LB,michigan,nyj,2,53,False,LB,D,23.0,2008.0,0,0,4,26.0,26.0,79.0,0,0,0,0,0,0,0,0,0,0,0,245,3,11.0,2,6,6,8,22,5.5,0.818737271,28
Vince Manuwai,vince manuwai,2003,OG,OL,hawaii,jax,3,72,False,OL,O,23.0,2010.0,0,0,7,49.0,49.0,111.0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.0,7,7,9,10,33,8.25,0.960416667,57
Visanthe Shiancoe,visanthe shiancoe,2003,TE,TE,morgan st.,nyg,3,91,False,TE,O,23.0,2013.0,0,0,5,23.0,1.0,149.0,0,0,0,0,0,0,0,0,245,2679,27,0,0,0.0,0,0,1,1,2,0.5,0.431226766,25
Wade Smith,wade smith,2003,OT,OL,memphis,mia,3,78,False,OL,O,22.0,2014.0,0,1,6,43.0,7.0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,1,0,1,9,2.25,0.46577381,50
Waine Bacon,waine bacon,2003,DB,DB,alabama,atl,6,202,False,DB,D,24.0,2004.0,0,0,0,1.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,13,1,0.0,0,1,0,0,1,0.25,0.164617486,1
Walter Young,walter young,2003,WR,WR,illinois,car,7,226,False,WR,O,23.0,2006.0,0,0,0,0.0,0.0,9.0,0,0,0,0,0,0,0,0,1,17,0,2,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Wayne Hunter,wayne hunter,2003,OT,OL,hawaii,sea,3,73,False,OL,O,22.0,2012.0,0,0,1,13.0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.063988095,14
Wayne Lucier,wayne lucier,2003,OG,OL,colorado,nyg,7,249,False,OL,O,23.0,2004.0,0,0,1,9.0,9.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,5,0,0,9,2.25,0.533333333,9
William Joseph,william joseph,2003,DT,DL,miami (fl),nyg,1,25,False,DL,D,24.0,2009.0,0,0,1,11.0,11.0,69.0,0,0,0,0,0,0,0,0,0,0,0,73,0,7.0,1,3,5,2,11,2.75,0.630136986,12
Willie Pile,willie pile,2003,DB,DB,virginia tech,kan,7,252,False,DB,D,23.0,2005.0,0,0,0,3.0,2.0,32.0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.0,0,2,1,0,3,0.75,0.305327869,3
Willie Ponder,willie ponder,2003,WR,WR,se missouri st.,nyg,6,199,False,WR,O,23.0,2006.0,0,0,0,2.0,2.0,38.0,0,0,0,0,0,2,0,0,8,38,0,4,0,0.0,0,1,1,0,2,0.5,0.363084922,2
Willis McGahee,willis mcgahee,2003,RB,RB,miami (fl),buf,1,23,False,RB,O,21.0,2013.0,0,2,7,56.0,26.0,142.0,0,0,0,0,0,2095,8474,65,210,1339,5,0,0,0.0,0,10,11,7,28,7.0,0.873655914,67
Yeremiah Bell,yeremiah bell,2003,DB,DB,east. kentucky,mia,6,213,False,DB,D,25.0,2013.0,0,1,7,40.0,29.0,142.0,0,0,0,0,0,0,0,0,0,0,0,569,8,13.0,0,1,2,4,7,1.75,0.534836066,47
Zuriel Smith,zuriel smith,2003,WR,WR,hampton,dal,6,186,False,WR,O,23.0,2003.0,0,0,0,0.0,0.0,9.0,0,0,0,0,0,0,0,0,3,46,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Adimchinobe Echemandu,adimchinobe echemandu,2004,RB,RB,california,cle,7,208,False,RB,O,23.0,2007.0,0,0,0,1.0,0.0,19.0,0,1,0,0,0,28,110,0,5,36,0,4,0,0.0,0,0,0,1,1,0.25,0.216397849,1
Adrian Jones,adrian jones,2004,OT,OL,kansas,nyj,4,132,False,OL,O,23.0,2008.0,0,0,2,12.0,8.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,6,1,0,8,2.0,0.430059524,12
Adrien Clarke,adrien clarke,2004,OG,OL,ohio st.,phi,7,227,False,OL,O,23.0,2007.0,0,0,1,8.0,2.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,6,8,2.0,0.4875,8
